cell_id,QD_100,IR_cycle2,IR_cycle100,IR_diff,dVdQ_var_10,dVdQ_var_100,dVdQ_var_diff,I_var_10,I_var_100,I_var_diff,chargetime_s_mean_2to6,fade_slope,fade_intercept
hust_3-1,1.1940708,0.048189230247277795,0.04741272779545946,-0.000776502451818338,22.578563643857052,38.737607533583514,16.159043889726462,1.9214489459525126,1.9167038762794537,-0.004745069673058877,561.0,2.5486823885109356e-05,1.19532176255425
hust_3-2,1.194298288888889,0.05053138996978925,0.050039592161112284,-0.0004917978086769678,34.05104851158283,58.3691938361211,24.31814532453827,1.740168406045989,1.7393978614744083,-0.0007705445715806558,561.0,1.7176417233565474e-06,1.1978185403394488
hust_3-3,1.1835836888888889,0.048805894455362216,0.04831732484159048,-0.000488569613771736,35.512982992864416,61.38876914424268,25.875786151378264,1.9200523083132661,1.9189542594372115,-0.0010980488760545803,561.0,8.341851164708511e-06,1.1866503566119242
hust_3-4,1.1565370888888888,0.033277384829726225,0.03294133920141838,-0.00033604562830784335,238.97857043679926,225.54400406309438,-13.434566373704882,2.313885774995404,2.306401321519084,-0.0074844534763198745,561.0,-0.00014488971785886064,1.1702208656220252
hust_3-5,1.210358888888889,0.04193178735684558,0.03948941910560066,-0.002442368251244921,0.38119293876057797,0.446071181370303,0.06487824260972502,3.0284743814171002,3.069141479656886,0.04066709823978565,561.0,-0.00016001528839414513,1.225182372300694
hust_3-6,1.1906575777777777,0.05053240007470002,0.050328196038590935,-0.00020420403610908744,22.95436587523893,36.05440498635066,13.10003911111173,2.3669317324690957,2.361014215713245,-0.005917516755850727,561.0,2.8479039923039775e-05,1.1917903691883918
hust_3-7,1.1578659555555555,0.034241683602880796,0.03340038030314358,-0.0008413032997372158,187.8956733923191,264.9164201070379,77.02074671471877,2.1605238172432744,2.1609844284795727,0.0004606112362983694,561.0,-0.00011053588895760353,1.1682801783727523
hust_3-8,1.2066593777777777,0.04925197327535704,0.048754297969627554,-0.0004976753057294864,33.16256366353937,61.88635908451004,28.723795420970667,2.3231894502331305,2.3224885826330355,-0.0007008676000950231,561.0,-9.58734089191239e-06,1.2107817332856001
hust_4-1,1.1664406222222221,0.033159896806257035,0.032625974815846066,-0.0005339219904109682,4.402654760967244,4.299322549512065,-0.10333221145517868,2.7148023040540243,2.707101262173106,-0.007701041880918247,561.0,-0.00013374586738129597,1.1790858286865022
hust_4-2,1.1909534000000002,0.05027289718283168,0.049981150415196046,-0.0002917467676356311,0.09108079377787204,0.10260977483335314,0.0115289810554811,1.339886428231665,1.339492461386533,-0.00039396684513182123,561.0,1.910763856249607e-05,1.1926747753042442
hust_4-3,1.1591494444444446,0.03452810763071177,0.03403660686461776,-0.0004915007660940066,123.09131204205842,159.83381841522166,36.74250637316324,1.311107427008781,1.324242380055177,0.013134953046396003,561.0,-0.00014227257362743126,1.1723957580451225
hust_4-4,1.156254977777778,0.03489039387078614,0.03404167410486221,-0.0008487197659239332,0.16110376061622783,0.16958337919843985,0.008479618582212023,1.5472281262965268,1.5637490543899553,0.016520928093428422,561.0,-0.00013042476602762254,1.1684324163782955
hust_4-5,1.1776060222222222,0.0347902752427014,0.03425206376540166,-0.0005382114772997451,0.16795398500965072,0.18016602091701572,0.012212035907364999,1.8714700064164898,1.902377176272427,0.030907169855937333,561.0,-0.00014354281728853096,1.1910555813248127
hust_4-6,1.1535134444444444,0.03529389577254566,0.034524038540320046,-0.0007698572322256125,0.15623668477570815,0.17178299384226656,0.015546309066558406,2.355299229630169,2.3814138046328845,0.026114575002715412,561.0,-0.0001424901551570119,1.1673441462856227
hust_4-7,1.211044311111111,0.044288730180119494,0.041874758080042325,-0.002413972100077169,0.037903146088655276,0.04187101955869795,0.003967873470042675,1.2527063426522531,1.2641803871977602,0.011474044545507045,561.0,-0.00014664873744245162,1.2243504654075448
hust_4-8,1.1974852444444446,0.05040444798485485,0.05039815666216486,-6.29132268999133e-06,15.795573993969978,25.29316548647527,9.497591492505293,0.8120623991357043,0.8081541409207899,-0.003908258214914473,561.0,6.497658159829548e-05,1.1951994360893288
hust_5-1,1.1882996444444442,0.045090509828003,0.042998204667863596,-0.0020923051601394044,98.06411826702572,121.32664410420547,23.26252583717975,0.8407312319345726,0.84558719564998,0.004855963715407419,561.0,-0.0001341646912664053,1.2013082571670446
hust_5-2,1.1875263777777778,0.05371258804891551,0.05128334034317866,-0.0024292477057368464,31.289522115100475,47.75500390961333,16.465481794512854,1.1322288085794125,1.1290011986363147,-0.0032276099430978977,561.0,0.00010637181749467519,1.182881636185437
hust_5-3,1.1849304222222221,0.044600249779355505,0.04264703406712418,-0.0019532157122313237,132.03606055779332,157.0715894661253,25.03552890833197,1.5449417065906659,1.5555190273622908,0.010577320771624876,561.0,-0.00013697524221809948,1.1978300852768042
hust_5-4,1.1663641555555555,0.0342918981126664,0.03429199046377449,9.235110809413527e-08,0.08609659166998268,0.10283920372156027,0.016742612051577593,1.5375282913088344,1.5501949109120075,0.012666619603173057,561.0,-0.00010674214223871297,1.176259753182345
hust_5-5,1.1857369777777775,0.05295507977046364,0.053248961117707376,0.00029388134724373655,20.702434512952703,30.98376298744429,10.281328474491588,0.8456347823224623,0.8431650658366039,-0.0024697164858583642,561.0,7.633085549371261e-05,1.1834840269309879
hust_5-6,1.1868605555555556,0.04440960926952928,0.04246891975777215,-0.0019406895117571252,140.11005465142102,192.22058897106086,52.11053431963984,0.7534055342560838,0.7512417699230007,-0.0021637643330830736,561.0,-0.00013623793499622125,1.199380955784695
hust_5-7,1.1613152222222223,0.03562691814586474,0.03439302153919098,-0.001233896606673758,172.89763677588851,290.4339776321859,117.53634085629736,0.9778757607752527,0.9743756116455203,-0.0035001491297323994,561.0,-0.0001363885389953965,1.1737837649837148
hust_6-1,1.1583715555555556,0.03548298264431039,0.03458592278877902,-0.0008970598555313736,0.26372434999508887,0.28835431107168513,0.024629961076596263,1.9026186997523507,1.92385259971999,0.021233899967639358,561.0,-0.0001303936211090494,1.1710165074487273
hust_6-2,1.2004493555555555,0.05249231867642123,0.052836011660299255,0.00034369298387802727,20.512079816300872,30.568337155018053,10.056257338717181,1.1278121789591717,1.1225681443472615,-0.005244034611910253,561.0,0.00010971955610527084,1.1952345719989006
hust_6-3,1.1919808444444444,0.05009861481370258,0.05025581308698183,0.00015719827327925068,31.589211527085737,50.85358323184559,19.264371704759853,0.9865372992700977,0.9834944016129389,-0.003042897657158816,561.0,5.272021328935653e-05,1.1915371023433425
hust_6-4,1.1614153999999999,0.03542914619799019,0.033679317216956745,-0.0017498289810334439,5.136812322819078,5.099523579784535,-0.03728874303454344,1.1757925283029909,1.1672098305528196,-0.008582697750171286,561.0,-0.00013555675943104548,1.1742968275031493
hust_6-5,1.1705514666666668,0.03605190756344778,0.03466140699271433,-0.0013905005707334495,6.691692151130588,6.894987327150594,0.20329517602000635,1.577991456407115,1.5717011981991602,-0.006290258207954702,561.0,-0.00012433906575963678,1.1817371318599141
hust_6-6,1.1877953333333333,0.053717278309600554,0.054983320902777265,0.001266042593176711,0.31552604116687916,0.35755448246848337,0.042028441301604214,2.329787351858194,2.3102182430112586,-0.019569108846935634,561.0,0.0001275401756338893,1.181145920178474
hust_6-8,1.1868554,0.04497468013077907,0.04275779706619529,-0.0022168830645837787,165.96998529965626,186.5038541742295,20.533868874573244,1.3882848436184825,1.3879468397986416,-0.0003380038198408375,561.0,-0.00017352826523740818,1.2030657891140886
hust_7-1,1.1666304,0.034102912667132876,0.03235472816864163,-0.0017481844984912481,237.34726531487448,246.25099617733161,8.903730862457138,1.576320432110749,1.5697807069740446,-0.006539725136704311,561.0,-0.00013712388126159618,1.1795599493697062
hust_7-2,1.1899213333333334,0.04942302380882886,0.04830931979085278,-0.001113704017976079,43.001314868335754,90.44038121574062,47.43906634740486,1.983233283310288,1.9807049727675703,-0.0025283105427176267,561.0,-8.82088935614651e-05,1.2005493422360567
hust_7-3,1.1575208666666668,0.03448096022172728,0.03377938605519026,-0.0007015741665370237,0.056024504539643166,0.057322801344259024,0.0012982968046158574,0.7550348223741111,0.7585087393933729,0.0034739170192618074,561.0,-0.00011126612189926456,1.1682397349553586
hust_7-4,1.1590791555555557,0.035013922131421155,0.03427996717469571,-0.0007339549567254439,156.70211301579369,147.72215926251457,-8.97995375327912,0.6755990965486108,0.6819073366197349,0.006308240071124072,561.0,-0.00011375769724455414,1.1699184073181703
hust_7-5,1.1918399777777777,0.05159229324463038,0.05212217461584505,0.000529881371214666,0.049299544200309464,0.04846865906049089,-0.0008308851398185768,0.8758163313511536,0.8756996540710432,-0.00011667728011033329,452.2,-5.264124785268235e-06,1.1953487026872809
hust_7-6,1.1593520000000002,0.03520462352068297,0.03429789962645107,-0.000906723894231902,0.0585543139121501,0.06777437272780755,0.009220058815657448,1.2401322311290992,1.2529968479726348,0.01286461684353557,561.0,-0.0001252272988387281,1.1716168777626603
hust_7-7,1.1605124444444446,0.03560874400444488,0.034578754753460964,-0.0010299892509839162,0.06389999858760784,0.06483142674666226,0.0009314281590544204,1.6430673696215132,1.656380117501145,0.01331274787963177,609.6,-0.00011906805772005754,1.1715694379470898
hust_7-8,1.1950589333333335,0.05288949881088069,0.05375555881346812,0.0008660600025874321,0.029102934478607602,0.024282878711147336,-0.004820055767460266,0.6648259974268274,0.6632438531612228,-0.001582144265604546,561.0,4.1945880299595106e-05,1.1947847459633065
hust_8-1,1.161815088888889,0.03585600015737292,0.03447252566519756,-0.0013834744921753586,103.67101326054566,88.84195078265877,-14.829062477886893,0.23920356578986648,0.24052227650214533,0.0013187107122788477,561.0,-0.00011826435539064121,1.1734616621473695
hust_8-2,1.1842074,0.04684320874787984,0.04453340527038245,-0.002309803477497388,177.63554931044294,143.53342113621855,-34.10212817422439,0.2972432333284493,0.2984279996353299,0.0011847663068805803,561.0,-0.00013823193953136828,1.1976668439553817
hust_8-3,1.1925239111111112,0.05553210667887603,0.05544288131288742,-8.922536598861275e-05,34.3645368408136,61.149561749723766,26.785024908910167,0.5872888530905552,0.586399189502561,-0.0008896635879942494,561.0,2.386617384731655e-05,1.194039795504157
hust_8-4,1.1657673111111113,0.03502453655086106,0.03437053041508749,-0.0006540061357735716,221.344978896734,210.4950996662421,-10.849879230491894,1.0118055576677034,1.0172911355892842,0.005485577921580775,561.0,-0.00010864117748917707,1.176073192981241
hust_8-5,1.1579617111111111,0.035770592459380295,0.0350478753977933,-0.0007227170615869971,0.09954215787274485,0.11117588235539501,0.011633724482650154,0.8941905139737808,0.9009232933747634,0.0067327794009826025,561.0,-0.00011784813165670359,1.1693980758143796
hust_8-6,1.2038268888888888,0.04566057620547498,0.04372472676516605,-0.0019358494403089316,76.84780662499122,82.88207744070682,6.034270815715601,0.2959796299258928,0.296871548681785,0.0008919187558922292,561.0,-0.00013920226894798316,1.2171493886680864
hust_8-7,1.169028688888889,0.034009823801690264,0.0328304205901902,-0.001179403211500063,6.66923439708636,6.972308500066597,0.3030741029802373,0.27597101934094065,0.27339527341474745,-0.002575745926193196,561.0,-9.577385583728424e-05,1.1781006558732907
hust_8-8,1.1976055777777779,0.05434471541613197,0.054532536305580206,0.00018782088944823555,7.862130171044277,7.413584291401331,-0.44854587964294623,0.5415293656402832,0.5419156260700929,0.000386260429809715,561.0,3.473370301656095e-05,1.198350155107996
hust_9-1,1.202262311111111,0.05231294767810994,0.05267200898554077,0.0003590613074308316,7.802875150065595,7.421556678817226,-0.3813184712483686,0.9439468055786473,0.9443622098181487,0.0004154042395013713,561.0,-4.4630081220366944e-05,1.2093779208986923
hust_9-2,1.198796488888889,0.054078838241072374,0.054579308357881544,0.0005004701168091694,0.1705843978599604,0.18149273255171064,0.010908334691750232,1.2110037785388676,1.2104731552412764,-0.0005306232975912373,561.0,4.974177145609314e-07,1.2019642741207999
hust_9-3,1.1997926444444444,0.05231460063242539,0.05157984903502452,-0.0007347515974008706,24.22254993334269,43.98437868454604,19.761828751203346,0.5841706208129945,0.5913711079623619,0.007200487149367385,561.0,-1.3402464371607566e-05,1.2042509308456906
hust_9-4,1.2008973555555555,0.051128127983095226,0.05120958042422881,8.145244113358374e-05,35.461539500376304,69.74579399728148,34.28425449690518,0.5385148747661623,0.5400828018297686,0.0015679270636063114,561.0,-1.839475517075555e-05,1.2056536083835176
hust_9-5,1.1911385777777777,0.05378596228125232,0.05389426291398054,0.00010830063272822266,36.29590837250514,67.88993809256392,31.594029720058785,0.7886248710393905,0.788022219167969,-0.0006026518714215001,561.0,-2.514096062667501e-05,1.1965307708101425
hust_9-6,1.1958270222222223,0.054206427742712546,0.05402452910508122,-0.00018189863763132252,37.035977097306215,79.2946413406301,42.25866424332388,1.1922832113299764,1.1926814739225657,0.00039826259258934904,561.0,-5.268013440527792e-05,1.2038441229938384
hust_9-7,1.193533688888889,0.05241151085571188,0.053242929660902855,0.0008314188051909768,0.3027538538500339,0.3322905926553635,0.029536738805329588,1.6089611985567998,1.612822359147916,0.003861160591116297,561.0,-1.408944245172872e-05,1.1978215986020753
hust_9-8,1.187630711111111,0.056203561248464436,0.056028155415364225,-0.00017540583310021035,24.742530877826972,40.54329445488381,15.800763577056834,1.0041818052129212,1.0038723548695125,-0.0003094503434086793,561.0,2.898256799285361e-05,1.1886279718606474
